date,ticker,open,high,low,close,volume,daily_return,log_return,return_lag_1,return_lag_3,return_lag_5,sma_5,sma_10,sma_20,sma_50,rsi,macd,macd_signal,macd_histogram,direction
2023-05-10,MSFT,106.94,107.67,106.76,107.47,1123293,0.01062629302238105,0.010570230776869501,0.015566803552669262,0.0043157188069435914,-0.0026807084729535413,105.502,104.35499999999999,102.21099999999998,105.9874,95.00454132606723,0.1842050347722335,-0.7636216433658127,0.9478266781380462,1
2023-05-11,MSFT,106.47,107.66,105.74,106.69,2851399,-0.007257839397041055,-0.007284305649692043,0.01062629302238105,-9.549274255160611e-05,0.0009599692809829641,105.98600000000002,104.941,102.376,105.83120000000001,86.57921291624623,0.3613305113452725,-0.5386312124235957,0.8999617237688682,0
2023-05-12,MSFT,105.31,106.44,104.95,105.2,3760701,-0.013965695004217737,-0.014064132899760317,-0.007257839397041055,0.015566803552669262,0.0043157188069435914,106.082,105.194,102.50250000000001,105.64039999999999,77.01974865350088,0.3771259073914308,-0.35547978846059036,0.7326056958520212,0
2023-05-15,MSFT,105.66,105.95,103.99,104.44,1703127,-0.007224334600760551,-0.007250556472681484,-0.013965695004217737,0.01062629302238105,-9.549274255160611e-05,106.02799999999999,105.24600000000001,102.71,105.427,70.38358608385366,0.3245767059188722,-0.21946848958469783,0.5440451955035701,0
2023-05-16,MSFT,103.38,103.69,103.34,103.56,1668079,-0.008425890463423902,-0.008461588947591135,-0.007224334600760551,-0.007257839397041055,0.015566803552669262,105.47200000000001,105.157,102.904,105.2456,62.36559139784947,0.2095073690851592,-0.13367331785072642,0.34318068693588566,0
2023-05-17,MSFT,103.78,104.96,101.96,103.99,2249022,0.004152182309772101,0.0041435857888045,-0.008425890463423902,-0.013965695004217737,0.01062629302238105,104.776,105.13899999999998,103.21399999999998,105.0666,63.66782006920413,0.15126777619168763,-0.0766850990422436,0.22795287523393123,1
2023-05-18,MSFT,106.09,107.97,104.99,105.06,1683676,0.010289450908741227,0.010236874853674086,0.004152182309772101,-0.007224334600760551,-0.007257839397041055,104.45,105.218,103.58900000000001,104.9286,61.07506950880445,0.18927074157495838,-0.02349393091880321,0.21276467249376158,1
2023-05-19,MSFT,104.85,105.79,103.36,104.37,3989211,-0.006567675613934898,-0.006589337693855133,0.010289450908741227,-0.008425890463423902,-0.013965695004217737,104.28400000000002,105.18299999999999,103.8355,104.76979999999999,52.19941348973609,0.16184547808238392,0.013573950881434219,0.14827152720094972,0
2023-05-22,MSFT,103.94,105.45,103.75,104.91,3894559,0.00517390054613398,0.005160561911433844,-0.006567675613934898,0.004152182309772101,-0.007224334600760551,104.378,105.203,104.122,104.61599999999999,52.24609374999997,0.18159097844480243,0.04717735639410787,0.13441362205069457,1
2023-05-23,MSFT,104.52,106.15,103.12,104.99,4233486,0.0007625583833761329,0.0007622677834556573,0.00517390054613398,0.010289450908741227,-0.008425890463423902,104.66400000000002,105.06800000000001,104.378,104.45160000000001,54.08366533864539,0.20137345333336043,0.07801657578195839,0.12335687755140204,1
2023-05-24,MSFT,104.46,105.78,103.42,103.52,4794003,-0.014001333460329501,-0.014100276774259428,0.0007625583833761329,-0.006567675613934898,0.004152182309772101,104.57000000000001,104.673,104.51400000000001,104.3084,46.71340929009641,0.09731273191177081,0.08187580700792088,0.01543692490384993,0
2023-05-25,MSFT,103.12,105.05,101.29,103.55,4861002,0.0002897990726429267,0.00028975708900269185,-0.014001333460329501,0.00517390054613398,0.010289450908741227,104.268,104.359,104.65,104.17120000000001,44.67697907188352,0.017067862058254946,0.06891421801798771,-0.05184635595973276,1
2023-05-26,MSFT,105.77,106.17,105.65,105.68,2484558,0.020569773056494434,0.0203610723724767,0.0002897990726429267,0.0007625583833761329,-0.006567675613934898,104.53,104.407,104.80050000000001,104.09960000000001,53.69946605644551,0.12391797414386474,0.07991496924316312,0.04400300490070162,1
2023-05-29,MSFT,104.73,106.52,103.16,103.18,2909247,-0.023656320968962863,-0.023940624397565984,0.020569773056494434,-0.014001333460329501,0.00517390054613398,104.18400000000001,104.28099999999999,104.7635,103.94859999999998,38.69814020028613,0.0067900793489030775,0.0652899912643111,-0.05849991191540803,0
2023-05-30,MSFT,102.74,104.02,101.59,102.71,1296782,-0.004555146346191252,-0.004565552638791005,-0.023656320968962863,0.0002897990726429267,0.0007625583833761329,103.728,104.196,104.67649999999999,103.82779999999998,32.132132132132114,-0.12254704710697695,0.027722583590053498,-0.15026963069703045,0
2023-05-31,MSFT,101.24,102.72,101.16,102.29,2578153,-0.004089183136987473,-0.004097566708796796,-0.004555146346191252,0.020569773056494434,-0.014001333460329501,103.48200000000001,104.026,104.58250000000001,103.7422,33.024691358024725,-0.2559872795483926,-0.02901938903763573,-0.2269678905107569,0
2023-06-01,MSFT,100.7,101.41,98.85,100.41,2395456,-0.0183791181933719,-0.018550112577571203,-0.004089183136987473,-0.023656320968962863,0.0002897990726429267,102.854,103.561,104.3895,103.66679999999998,32.05992509363294,-0.5075887462241724,-0.12473326047494307,-0.38285548574922934,0
2023-06-02,MSFT,100.56,102.07,99.36,101.26,1800982,0.008465292301563565,0.008429662650418156,-0.0183791181933719,-0.004555146346191252,0.020569773056494434,101.97,103.25,104.2165,103.6108,38.1696428571429,-0.6311216475089054,-0.22601093788173554,-0.4051107096271699,1
2023-06-05,MSFT,101.87,103.4,100.97,101.2,3622626,-0.0005925340707091387,-0.0005927096883980168,0.008465292301563565,-0.004089183136987473,-0.023656320968962863,101.574,102.87899999999999,104.04100000000001,103.55239999999999,40.64976228209193,-0.7255007394270336,-0.32590889819079516,-0.3995918412362385,0
2023-06-06,MSFT,100.26,100.48,98.66,100.14,3097603,-0.010474308300395307,-0.010529549951566512,-0.0005925340707091387,-0.0183791181933719,-0.004555146346191252,101.05999999999999,102.39399999999999,103.731,103.4924,35.471698113207594,-0.8757350622754103,-0.4358741310077182,-0.4398609312676921,0
2023-06-07,MSFT,98.78,100.14,97.09,97.3,1551039,-0.028360295586179363,-0.028770217709839344,-0.010474308300395307,0.008465292301563565,-0.004089183136987473,100.062,101.772,103.22250000000001,103.36140000000002,24.16777629826899,-1.2100128358771087,-0.5907018719815964,-0.6193109638955123,0
2023-06-08,MSFT,96.21,97.07,95.91,96.9,4151673,-0.004110996916752208,-0.004119470295238725,-0.028360295586179363,-0.0005925340707091387,-0.0183791181933719,99.36,101.107,102.73299999999999,103.204,24.643584521384966,-1.490030888290093,-0.7705676752432957,-0.7194632130467973,0
2023-06-09,MSFT,98.02,98.5,97.55,98.39,3851963,0.01537667698658396,0.015259653980953407,-0.004110996916752208,-0.010474308300395307,0.008465292301563565,98.786,100.378,102.3925,103.0508,29.209183673469425,-1.5735774434479737,-0.9311696288842314,-0.6424078145637423,1
2023-06-12,MSFT,98.03,98.27,97.46,97.65,1482150,-0.007521089541620007,-0.007549515554986084,0.01537667698658396,-0.028360295586179363,-0.0005925340707091387,98.076,99.825,102.053,102.8584,27.539779681762596,-1.680132978760284,-1.0809622988594418,-0.599170679900842,0
2023-06-13,MSFT,97.24,98.31,95.72,96.53,3549749,-0.011469534050179253,-0.011535816462164233,-0.007521089541620007,-0.004110996916752208,-0.010474308300395307,97.35400000000001,99.207,101.7015,102.64460000000001,28.142589118198913,-1.833814575044741,-1.2315327540965018,-0.6022818209482392,0
2023-06-14,MSFT,97.57,97.98,96.06,96.81,4866637,0.0029006526468455807,0.002896453871456438,-0.011469534050179253,0.01537667698658396,-0.028360295586179363,97.256,98.659,101.3425,102.43,29.24876847290645,-1.9109860299679724,-1.367423409270796,-0.5435626206971764,1
2023-06-15,MSFT,96.77,97.91,95.75,97.5,2579793,0.00712736287573601,0.007102083271821377,0.0029006526468455807,-0.007521089541620007,-0.004110996916752208,97.376,98.36800000000001,100.9645,102.2248,22.36486486486487,-1.8946276424580475,-1.4728642559082463,-0.42176338654980117,1
2023-06-16,MSFT,97.55,97.84,96.4,97.32,1619743,-0.0018461538461539417,-0.001847860088479725,0.00712736287573601,-0.011469534050179253,0.01537667698658396,97.162,97.974,100.612,102.05059999999999,26.52243589743587,-1.874579018141631,-1.5532072083549233,-0.32137180978670776,0
2023-06-19,MSFT,98.4,100.1,97.55,98.43,3247505,0.011405672009864531,0.011341117725798256,-0.0018461538461539417,0.0029006526468455807,-0.007521089541620007,97.318,97.697,100.28800000000001,101.928,33.68902439024397,-1.7489616740972167,-1.592358101503382,-0.15660357259383462,1
2023-06-20,MSFT,99.48,100.49,97.94,98.76,4278681,0.003352636391344088,0.0033470288358587847,0.011405672009864531,0.00712736287573601,-0.011469534050179253,97.764,97.559,99.97650000000002,101.82620000000001,36.454336147352286,-1.6042875535598995,-1.5947439919146857,-0.00954356164521375,1
2023-06-21,MSFT,98.47,100.33,98.24,100.27,3809163,0.015289590927500818,0.015173883058855031,0.003352636391344088,-0.0018461538461539417,0.0029006526468455807,98.45599999999999,97.856,99.81400000000001,101.74459999999999,49.447077409162716,-1.352200563924555,-1.5462353063166596,0.19403474239210472,1
2023-06-22,MSFT,100.37,100.86,99.27,99.65,4523531,-0.0061833050762939434,-0.006202500877030188,0.015289590927500818,0.011405672009864531,0.00712736287573601,98.886,98.131,99.619,101.6698,43.52373290426388,-1.1887455086384762,-1.4747373467810232,0.28599183814254703,0
2023-06-23,MSFT,100.21,100.74,98.84,100.21,2372057,0.005619668840943115,0.005603937411433586,-0.0061833050762939434,0.003352636391344088,-0.0018461538461539417,99.464,98.313,99.3455,101.62060000000001,46.1716937354988,-1.0024631090993665,-1.3802824992446918,0.3778193901453253,1
2023-06-26,MSFT,99.86,100.77,98.79,100.33,2784102,0.0011974852809102376,0.001196768867284051,0.005619668840943115,0.015289590927500818,0.011405672009864531,99.84400000000001,98.581,99.203,101.62140000000001,50.792326939115924,-0.8355186295846835,-1.2713297253126903,0.4358110957280068,1
2023-06-27,MSFT,98.21,98.61,98.0,98.27,4569169,-0.020532243596132815,-0.02074596056318596,0.0011974852809102376,-0.0061833050762939434,0.003352636391344088,99.74600000000001,98.755,98.981,101.5932,54.32649420160571,-0.8595305772061153,-1.1889698956913755,0.3294393184852602,0
2023-06-28,MSFT,96.49,96.86,94.93,95.26,2440250,-0.03062989722193943,-0.03110879700162103,-0.020532243596132815,0.005619668840943115,0.015289590927500818,98.744,98.6,98.62950000000001,101.54260000000001,44.066570188133134,-1.1086620965425027,-1.172908335861601,0.06424623931909834,0
2023-06-29,MSFT,95.98,96.35,94.65,94.92,1198923,-0.003569179088809604,-0.003575563805151547,-0.03062989722193943,0.0011974852809102376,-0.0061833050762939434,97.798,98.342,98.35499999999999,101.4898,36.306235201262815,-1.318338790079082,-1.2019944267050973,-0.11634436337398468,0
2023-06-30,MSFT,95.72,96.95,94.44,94.61,3132086,-0.003265908133164741,-0.003271252851209916,-0.003569179088809604,-0.020532243596132815,0.005619668840943115,96.678,98.071,98.02250000000001,101.3932,37.5816993464052,-1.492320942678063,-1.2600597298996905,-0.23226121277837253,0
2023-07-03,MSFT,95.47,95.82,95.33,95.45,4504755,0.008878554064052357,0.008839371455403682,-0.003265908133164741,-0.03062989722193943,0.0011974852809102376,95.702,97.773,97.73499999999999,101.3186,45.484949832775925,-1.544616692518531,-1.3169711224234586,-0.22764557009507236,1
2023-07-04,MSFT,96.31,96.37,94.86,95.65,1713255,0.002095337873232017,0.0020931457145052196,0.008878554064052357,-0.003569179088809604,-0.020532243596132815,95.178,97.462,97.51050000000001,101.2342,45.117845117845135,-1.5520322607124228,-1.3639833500812515,-0.18804891063117135,1
2023-07-05,MSFT,96.25,96.62,95.36,95.39,3582549,-0.0027182435964454577,-0.0027219447291452633,0.002095337873232017,-0.003265908133164741,-0.03062989722193943,95.204,96.974,97.415,101.126,40.786026200873366,-1.5608959422237234,-1.4033658685097459,-0.15753007371397754,0
2023-07-06,MSFT,93.77,94.19,92.53,94.11,4694041,-0.013418597337247151,-0.013509440286420291,-0.0027182435964454577,0.008878554064052357,-0.003569179088809604,95.042,96.41999999999999,97.2755,100.9916,37.211155378486076,-1.6521606962029693,-1.4531248340483907,-0.1990358621545787,0
2023-07-07,MSFT,94.73,95.03,93.26,93.91,4026822,-0.0021251726702794516,-0.002127434054174248,-0.013418597337247151,0.002095337873232017,-0.003265908133164741,94.90200000000002,95.78999999999999,97.0515,100.81639999999999,30.584192439862477,-1.7207907946630314,-1.506658026171319,-0.21413276849171248,0
2023-07-10,MSFT,94.47,96.46,92.92,94.36,1994076,0.0047918219571931875,0.004780377722952194,-0.0021251726702794516,-0.0027182435964454577,0.008878554064052357,94.684,95.193,96.887,100.6252,31.292517006802683,-1.7190532274204884,-1.549137066421153,-0.16991616099933537,1
2023-07-11,MSFT,96.13,97.91,95.37,97.79,1587953,0.036350148367952695,0.03570506778470964,0.0047918219571931875,-0.013418597337247151,0.002095337873232017,95.112,95.14500000000001,96.95,100.492,40.93567251461992,-1.424483301775524,-1.5242063134920274,0.09972301171650333,1
2023-07-12,MSFT,98.07,98.8,97.34,98.64,2549785,0.008692095306268577,0.008654536531905146,0.036350148367952695,-0.0021251726702794516,-0.0027182435964454577,95.76199999999999,95.483,97.04150000000001,100.3814,46.36951833213514,-1.1096552027457136,-1.4412960913427648,0.3316408885970512,1
2023-07-13,MSFT,98.77,99.99,98.19,99.94,2258301,0.013179237631792295,0.013093147059970014,0.008692095306268577,0.0047918219571931875,-0.013418597337247151,96.928,95.985,97.1635,100.29480000000001,49.07849829351537,-0.7466456641582937,-1.3023660059058708,0.5557203417475771,1
2023-07-14,MSFT,100.7,102.34,98.9,101.3,4397147,0.013608164898939457,0.013516405338578836,0.013179237631792295,0.036350148367952695,-0.0021251726702794516,98.40599999999999,96.65400000000001,97.3625,100.2264,53.05223410950282,-0.34523767051676657,-1.11094033882805,0.7657026683112835,1
2023-07-17,MSFT,100.17,100.41,99.41,99.77,1468085,-0.015103652517275412,-0.01521887432922191,0.013608164898939457,0.008692095306268577,0.0047918219571931875,99.48799999999999,97.086,97.4295,100.1276,54.88281249999999,-0.1488611778287634,-0.9185245066281928,0.7696633287994294,0
2023-07-18,MSFT,100.57,101.2,99.7,100.98,4615201,0.012127894156560126,0.012054940505353898,-0.015103652517275412,0.013179237631792295,0.036350148367952695,100.126,97.619,97.5405,100.0204,71.09144542772856,0.10321568883937005,-0.7141764675346803,0.8173921563740504,1
2023-07-19,MSFT,100.9,101.23,99.05,99.89,2943048,-0.010794216676569657,-0.010852896886711325,0.012127894156560126,0.013608164898939457,0.008692095306268577,100.376,98.069,97.52149999999999,99.8688,67.36547868623336,0.21258399533047623,-0.528824374961649,0.7414083702921253,0
2023-07-20,MSFT,100.21,101.92,98.97,100.95,3609555,0.010611672840124209,0.01055576421478822,-0.010794216676569657,-0.015103652517275412,0.013179237631792295,100.578,98.753,97.5865,99.75399999999999,71.04913678618854,0.3804072098710378,-0.34697805799511167,0.7273852678661494,1
2023-07-21,MSFT,100.56,101.26,98.99,100.31,1488357,-0.006339772164437818,-0.006359953863452693,0.010611672840124209,0.012127894156560126,0.013608164898939457,100.38000000000001,99.393,97.5915,99.65620000000001,66.35262449528933,0.45650337841567534,-0.1862817707129543,0.6427851491286296,0
2023-07-24,MSFT,100.83,101.97,99.89,100.7,4564199,0.0038879473631741046,0.0038804088291227675,-0.006339772164437818,-0.010794216676569657,-0.015103652517275412,100.566,100.027,97.61,99.58139999999999,66.77740863787372,0.5420316770940588,-0.04061908115155169,0.5826507582456104,1
2023-07-25,MSFT,100.54,102.45,99.19,100.35,2248599,-0.0034756703078451245,-0.0034817244821695025,0.0038879473631741046,0.010611672840124209,0.012127894156560126,100.44000000000001,100.28299999999999,97.71400000000001,99.51720000000002,66.38044914134737,0.5749438008210603,0.08249349524297073,0.4924503055780896,0
2023-07-26,MSFT,98.88,100.09,97.24,99.26,2326605,-0.010861983059292424,-0.01092140508305235,-0.0034756703078451245,-0.006339772164437818,-0.010794216676569657,100.31400000000001,100.345,97.914,99.4226,67.22408026755852,0.5072260196861436,0.16744000013160532,0.33978601955453824,0
2023-07-27,MSFT,98.83,100.67,98.45,99.69,1940179,0.004332057223453534,0.004322700875317835,-0.010861983059292424,0.0038879473631741046,0.010611672840124209,100.062,100.32000000000001,98.1525,99.3152,69.03820816864295,0.4826924188575248,0.23049048387678922,0.25220193498073556,1
2023-07-28,MSFT,99.23,100.26,98.78,99.14,1852373,-0.005517103019360037,-0.0055323784421847915,0.004332057223453534,-0.0034756703078451245,-0.006339772164437818,99.828,100.104,98.37899999999999,99.21060000000001,65.6413612565445,0.41409552454611287,0.267211492010654,0.1468840325354589,0
2023-07-31,MSFT,99.93,101.06,98.36,99.53,4703540,0.0039338309461367515,0.0039261136655443256,-0.005517103019360037,-0.010861983059292424,0.0038879473631741046,99.59400000000001,100.08,98.583,99.10300000000001,57.10784313725488,0.38674359282582316,0.2911179121736878,0.09562568065213534,1
2023-08-01,MSFT,99.48,100.02,99.22,99.82,3099317,0.0029136943635084123,0.0029094577834909235,0.0039338309461367515,0.004332057223453534,-0.0034756703078451245,99.48799999999999,99.964,98.7915,98.99959999999999,55.051369863013676,0.384040585434434,0.3097024468258371,0.0743381386085969,1
2023-08-02,MSFT,101.09,102.18,99.66,101.27,1908855,0.014526147064716444,0.014421653302730403,0.0029136943635084123,-0.005517103019360037,-0.010861983059292424,99.89,100.102,99.0855,98.95460000000001,55.62130177514792,0.49321582938208053,0.3464051233370858,0.14681070604499474,1
2023-08-03,MSFT,100.17,102.16,98.57,98.99,1768157,-0.022514071294559068,-0.02277138241247759,0.014526147064716444,0.0039338309461367515,0.004332057223453534,99.75,99.906,99.3295,98.8634,40.94117647058823,0.39125095407744936,0.35537428948515853,0.03587666459229083,0
2023-08-04,MSFT,99.03,100.96,98.89,100.72,2392576,0.017476512779068587,0.017325554804375712,-0.022514071294559068,0.0029136943635084123,-0.005517103019360037,100.066,99.947,99.66999999999999,98.7642,53.66795366795368,0.44491094118545504,0.37328161982521785,0.0716293213602372,1
2023-08-07,MSFT,100.8,101.58,100.08,100.62,3749375,-0.0009928514694200752,-0.0009933446729191433,0.017476512779068587,0.014526147064716444,0.0039338309461367515,100.28399999999999,99.939,99.983,98.71300000000001,48.479729729729726,0.47390482349304364,0.393406260558783,0.08049856293426061,0
2023-08-08,MSFT,99.56,99.82,97.67,98.75,4867505,-0.018584774398727966,-0.018759641281941315,-0.0009928514694200752,-0.022514071294559068,0.0029136943635084123,100.07000000000001,99.779,100.031,98.63380000000001,45.48335974643423,0.3420464142070472,0.3831342912884359,-0.041087877081388724,0
2023-08-09,MSFT,100.58,102.39,100.07,101.0,4136241,0.022784810126582178,0.022529113060028104,-0.018584774398727966,0.017476512779068587,0.014526147064716444,100.01599999999999,99.953,100.149,98.608,50.181028240405496,0.4143277583367393,0.3893729846980966,0.02495477363864268,1
2023-08-10,MSFT,97.66,98.51,95.83,96.18,2642436,-0.047722772277227654,-0.04889908099174279,0.022784810126582178,-0.0009928514694200752,-0.022514071294559068,99.45400000000001,99.602,99.96099999999998,98.5234,38.521400778210115,0.08173533270230848,0.327845454298939,-0.24611012159663054,0
2023-08-11,MSFT,95.86,96.06,95.78,95.84,4426335,-0.003535038469536289,-0.003541301482377371,-0.047722772277227654,-0.018584774398727966,0.017476512779068587,98.478,99.272,99.688,98.415,36.454849498327754,-0.20689674245515732,0.22089701494811975,-0.4277937574032771,0
2023-08-14,MSFT,95.43,97.43,94.15,95.75,2756355,-0.0009390651085142698,-0.0009395063063839269,-0.003535038469536289,0.022784810126582178,-0.0009928514694200752,97.50399999999999,98.894,99.487,98.306,36.990950226244344,-0.4378546732200732,0.08914667731448116,-0.5270013505345543,0
2023-08-15,MSFT,95.38,95.95,94.55,95.1,3614854,-0.006788511749347359,-0.006811658509410851,-0.0009390651085142698,-0.047722772277227654,-0.018584774398727966,96.774,98.422,99.193,98.2052,37.93503480278419,-0.6656666739820878,-0.06181599294483263,-0.6038506810372551,0
2023-08-16,MSFT,94.18,94.4,92.61,92.86,1979007,-0.0235541535226077,-0.02383598695956889,-0.006788511749347359,-0.003535038469536289,0.022784810126582178,95.146,97.58099999999999,98.84150000000001,98.1164,32.07349081364829,-1.0152553734511116,-0.25250386904608846,-0.7627515044050232,0
2023-08-17,MSFT,94.32,95.8,93.03,93.45,2183533,0.006353650656902854,0.0063335513097961815,-0.0235541535226077,-0.0009390651085142698,-0.047722772277227654,94.6,97.027,98.4665,98.0474,35.096909376637,-1.2305142647906564,-0.44810594819500205,-0.7824083165956544,1
2023-08-18,MSFT,92.68,94.03,92.47,92.64,4439900,-0.008667736757624445,-0.008705520076886776,0.006353650656902854,-0.006788511749347359,-0.003535038469536289,93.96,96.219,98.083,97.9324,32.34238851870836,-1.4497568233639129,-0.6484361232287843,-0.8013207001351286,0
2023-08-21,MSFT,92.53,93.31,92.25,93.14,4949439,0.00539723661485314,0.005382723729545984,-0.008667736757624445,-0.0235541535226077,-0.0009390651085142698,93.43799999999999,95.47099999999999,97.70500000000001,97.8422,33.06288032454364,-1.5651205735467641,-0.8317730132923803,-0.7333475602543839,1
2023-08-22,MSFT,94.13,95.22,92.88,94.76,4240857,0.01739317156968001,0.01724364173635352,0.00539723661485314,0.006353650656902854,-0.006788511749347359,93.37,95.072,97.4255,97.80679999999998,33.63499245852191,-1.5084383769829515,-0.9671060860304945,-0.5413322909524569,1
2023-08-23,MSFT,94.41,95.31,94.18,95.04,3136065,0.002954833262980072,0.002950476323749997,0.01739317156968001,-0.008667736757624445,-0.0235541535226077,93.806,94.47600000000001,97.2145,97.7714,38.96031302403581,-1.4245028853505346,-1.0585854458945025,-0.36591743945603206,1
2023-08-24,MSFT,95.86,95.9,95.22,95.81,2988961,0.00810185185185186,0.008069208048447183,0.002954833262980072,0.00539723661485314,0.006353650656902854,94.27799999999999,94.439,97.0205,97.7376,35.49911399881867,-1.2810833077428043,-1.103085018264163,-0.17799828947864138,1
2023-08-25,MSFT,95.11,96.86,93.61,93.97,2735382,-0.019204675921093872,-0.019391481267808403,0.00810185185185186,0.01739317156968001,-0.008667736757624445,94.54400000000001,94.252,96.762,97.67060000000001,32.190680235672204,-1.3008989286171726,-1.1426478003347649,-0.15825112828240773,0
2023-08-28,MSFT,93.68,93.91,91.95,92.6,4616112,-0.014579120996062622,-0.014686440742839962,-0.019204675921093872,0.002954833262980072,0.00539723661485314,94.436,93.937,96.4155,97.554,33.07649972482113,-1.4108866779789366,-1.1962955758635994,-0.21459110211533727,0
2023-08-29,MSFT,91.44,91.59,90.94,91.25,4778534,-0.014578833693304483,-0.01468614918953276,-0.014579120996062622,0.00810185185185186,0.01739317156968001,93.734,93.55199999999999,95.987,97.40379999999999,21.771858714533877,-1.5886732431144566,-1.2747711093137708,-0.31390213380068577,0
2023-08-30,MSFT,92.17,93.64,92.0,92.32,4049486,0.011726027397260141,0.011657810297188416,-0.014578833693304483,-0.019204675921093872,0.002954833262980072,93.19000000000001,93.498,95.5395,97.24480000000001,35.72485207100587,-1.6245040477862744,-1.3447176970082717,-0.27978635077800273,1
2023-08-31,MSFT,91.78,93.41,90.57,93.01,4764367,0.007474003466204637,0.007446211494586297,0.011726027397260141,-0.014579120996062622,0.00810185185185186,92.63,93.454,95.24050000000001,97.112,39.79812545061286,-1.5790210138649314,-1.3915783603796037,-0.18744265348532774,1
2023-09-01,MSFT,92.84,93.0,91.57,91.61,1733680,-0.015052144930652656,-0.01516657822725835,0.007474003466204637,-0.014578833693304483,-0.019204675921093872,92.15799999999999,93.351,94.785,96.94,36.36363636363638,-1.6370725284409104,-1.440677193991865,-0.19639533444904544,0
2023-09-04,MSFT,92.92,93.78,91.65,91.9,1009443,0.0031655932758434258,0.0031605933345242566,-0.015052144930652656,0.011726027397260141,-0.014579120996062622,92.018,93.227,94.349,96.7714,39.20377867746295,-1.6407644839811724,-1.4806946519897264,-0.16006983199144598,1
2023-09-05,MSFT,91.77,92.77,90.59,92.37,3872508,0.0051142546245919185,0.005101221242877302,0.0031655932758434258,0.007474003466204637,-0.014578833693304483,92.242,92.98800000000001,94.03,96.6534,48.1226053639847,-1.5874659934901416,-1.5020489202898095,-0.0854170732003321,1
2023-09-06,MSFT,90.71,92.47,90.52,91.7,2500126,-0.007253437263180729,-0.007279871342099574,0.0051142546245919185,-0.015052144930652656,0.011726027397260141,92.118,92.654,93.565,96.58220000000001,43.33587204874335,-1.5810644297893077,-1.5178520221897092,-0.06321240759959856,0
2023-09-07,MSFT,92.28,92.84,92.12,92.42,3294284,0.00785169029443833,0.007821026179701103,-0.007253437263180729,0.0031655932758434258,0.007474003466204637,92.0,92.31500000000001,93.377,96.53219999999999,49.15644171779142,-1.5005952339577249,-1.5144006645433126,0.013805430585587697,1
2023-09-08,MSFT,92.91,94.28,92.62,93.56,4666237,0.012334992425881763,0.012259536273857874,0.00785169029443833,0.0051142546245919185,-0.015052144930652656,92.39,92.274,93.263,96.5112,51.53508771929824,-1.329508596380748,-1.4774222509108,0.1479136545300519,1
2023-09-11,MSFT,92.66,93.96,90.98,92.08,2299492,-0.015818725951261214,-0.015945177302351062,0.012334992425881763,-0.007253437263180729,0.0031655932758434258,92.426,92.22200000000001,93.0795,96.4438,40.10339734121122,-1.2983779419101324,-1.4416133891106666,0.14323544720053416,0
2023-09-12,MSFT,92.16,92.93,90.9,92.88,2360041,0.008688097306689846,0.008650572976008864,-0.015818725951261214,0.00785169029443833,0.0051142546245919185,92.52799999999999,92.385,92.9685,96.3884,42.31863442389755,-1.1953738343686382,-1.392365478162261,0.19699164379362277,1
2023-09-13,MSFT,90.43,91.67,89.15,89.59,2127826,-0.03542204995693354,-0.03606463078014888,0.008688097306689846,0.012334992425881763,-0.007253437263180729,92.10600000000001,92.112,92.80499999999999,96.2724,31.242460796139937,-1.3635002591225316,-1.3865924343543152,0.02309217523178364,0
2023-09-14,MSFT,88.5,90.11,87.21,87.78,2811067,-0.020203147672731347,-0.020410022349399114,-0.03542204995693354,-0.015818725951261214,0.00785169029443833,91.178,91.58900000000001,92.5215,96.1458,31.299093655589147,-1.6240722413756004,-1.4340883957585724,-0.18998384561702797,0
2023-09-15,MSFT,86.0,87.3,84.08,85.38,1119520,-0.027341079972659,-0.027721802930272023,-0.020203147672731347,0.008688097306689846,0.012334992425881763,89.542,90.96600000000001,92.1585,95.9752,29.46530147895338,-2.0011691250055037,-1.5475045416079587,-0.453664583397545,0
2023-09-18,MSFT,85.86,87.75,84.34,86.15,2459689,0.00901850550480221,0.008978081644122773,-0.027341079972659,-0.03542204995693354,-0.015818725951261214,88.35600000000001,90.39099999999999,91.809,95.81099999999998,35.00000000000004,-2.212385553775306,-1.6804807440414282,-0.5319048097338777,1
2023-09-19,MSFT,86.36,86.65,86.15,86.15,3492697,0.0,0.0,0.00901850550480221,-0.020203147672731347,0.008688097306689846,87.01,89.76899999999999,91.3785,95.5782,30.63402385436291,-2.3526561398054895,-1.8149158231942404,-0.5377403166112491,0
2023-09-20,MSFT,85.55,86.33,85.4,85.7,4309469,-0.0052234474753337645,-0.005237137370204567,0.0,-0.027341079972659,-0.03542204995693354,86.232,89.16900000000001,90.9115,95.3194,26.70490758444872,-2.471641286811405,-1.9462609159176734,-0.5253803708937315,0
2023-09-21,MSFT,86.25,87.2,84.33,86.69,1822176,0.011551925320886669,0.011485711276814777,-0.0052234474753337645,0.00901850550480221,-0.020203147672731347,86.01400000000001,88.59599999999999,90.4555,95.05439999999999,33.900523560209436,-2.4577220568381364,-2.048553144101766,-0.40916891273637024,1
2023-09-22,MSFT,86.84,87.03,86.35,86.76,2513906,0.0008074749106010692,0.0008071490781246797,0.011551925320886669,0.0,-0.027341079972659,86.29,87.916,90.095,94.76360000000001,32.934926958831355,-2.413224403077436,-2.1214873958969003,-0.29173700718053563,1
